"Date","SerialID","mean_temp"
"2022-04-27","94217207",-1.625
"2022-04-27","94217216",-1.325
"2022-04-27","94217218",-6.68392857142857
"2022-04-27","94217219",-3.9375
"2022-04-27","94217220",-4.39642857142857
"2022-04-28","94217207",-1.53645833333333
"2022-04-28","94217216",-1.28385416666667
"2022-04-28","94217218",-6.53190104166667
"2022-04-28","94217219",-3.880859375
"2022-04-28","94217220",-4.31510416666667
"2022-04-29","94217207",-1.49739583333333
"2022-04-29","94217216",-1.25
"2022-04-29","94217218",-6.40299479166667
"2022-04-29","94217219",-3.82682291666667
"2022-04-29","94217220",-4.1953125
"2022-04-30","94217207",-1.41276041666667
"2022-04-30","94217216",-1.22721354166667
"2022-04-30","94217218",-6.404296875
"2022-04-30","94217219",-3.75
"2022-04-30","94217220",-4.125
"2022-05-01","94217207",-1.375
"2022-05-01","94217216",-1.15690104166667
"2022-05-01","94217218",-6.419921875
"2022-05-01","94217219",-3.70377604166667
"2022-05-01","94217220",-4.12434895833333
"2022-05-02","94217207",-1.375
"2022-05-02","94217216",-1.125
"2022-05-02","94217218",-6.29231770833333
"2022-05-02","94217219",-3.62565104166667
"2022-05-02","94217220",-4.05729166666667
"2022-05-03","94217207",-1.375
"2022-05-03","94217216",-1.125
"2022-05-03","94217218",-6.234375
"2022-05-03","94217219",-3.625
"2022-05-03","94217220",-4
"2022-05-04","94217207",-1.37109375
"2022-05-04","94217216",-1.125
"2022-05-04","94217218",-6.125
"2022-05-04","94217219",-3.58919270833333
"2022-05-04","94217220",-3.99934895833333
"2022-05-05","94217207",-1.3359375
"2022-05-05","94217216",-1.125
"2022-05-05","94217218",-6.1796875
"2022-05-05","94217219",-3.53125
"2022-05-05","94217220",-3.96614583333333
"2022-05-06","94217207",-1.33072916666667
"2022-05-06","94217216",-1.12434895833333
"2022-05-06","94217218",-6.37369791666667
"2022-05-06","94217219",-3.5
"2022-05-06","94217220",-4
"2022-05-07","94217207",-1.37239583333333
"2022-05-07","94217216",-1.125
"2022-05-07","94217218",-6.44921875
"2022-05-07","94217219",-3.5
"2022-05-07","94217220",-4.04427083333333
"2022-05-08","94217207",-1.375
"2022-05-08","94217216",-1.125
"2022-05-08","94217218",-6.34375
"2022-05-08","94217219",-3.50846354166667
"2022-05-08","94217220",-4.06640625
"2022-05-09","94217207",-1.375
"2022-05-09","94217216",-1.125
"2022-05-09","94217218",-6.20768229166667
"2022-05-09","94217219",-3.53645833333333
"2022-05-09","94217220",-4.015625
"2022-05-10","94217207",-1.375
"2022-05-10","94217216",-1.125
"2022-05-10","94217218",-6.125
"2022-05-10","94217219",-3.50325520833333
"2022-05-10","94217220",-3.99739583333333
"2022-05-11","94217207",-1.37109375
"2022-05-11","94217216",-1.125
"2022-05-11","94217218",-6.125
"2022-05-11","94217219",-3.5
"2022-05-11","94217220",-3.92578125
"2022-05-12","94217207",-1.32682291666667
"2022-05-12","94217216",-1.119140625
"2022-05-12","94217218",-6.12434895833333
"2022-05-12","94217219",-3.5
"2022-05-12","94217220",-3.875
"2022-05-13","94217207",-1.3125
"2022-05-13","94217216",-1.07486979166667
"2022-05-13","94217218",-6.06966145833333
"2022-05-13","94217219",-3.5
"2022-05-13","94217220",-3.875
"2022-05-14","94217207",-1.3125
"2022-05-14","94217216",-1.0625
"2022-05-14","94217218",-6.02473958333333
"2022-05-14","94217219",-3.49934895833333
"2022-05-14","94217220",-3.875
"2022-05-15","94217207",-1.298828125
"2022-05-15","94217216",-1.0625
"2022-05-15","94217218",-6
"2022-05-15","94217219",-3.44986979166667
"2022-05-15","94217220",-3.83658854166667
"2022-05-16","94217207",-1.255859375
"2022-05-16","94217216",-1.0546875
"2022-05-16","94217218",-6
"2022-05-16","94217219",-3.43684895833333
"2022-05-16","94217220",-3.80403645833333
"2022-05-17","94217207",-1.25
"2022-05-17","94217216",-1.01041666666667
"2022-05-17","94217218",-5.92903645833333
"2022-05-17","94217219",-3.388671875
"2022-05-17","94217220",-3.75
"2022-05-18","94217207",-1.25
"2022-05-18","94217216",-1
"2022-05-18","94217218",-5.875
"2022-05-18","94217219",-3.375
"2022-05-18","94217220",-3.75
"2022-05-19","94217207",-1.25
"2022-05-19","94217216",-1
"2022-05-19","94217218",-5.796875
"2022-05-19","94217219",-3.375
"2022-05-19","94217220",-3.74739583333333
"2022-05-20","94217207",-1.25
