"Date","SerialID","mean_temp"
"2022-04-27","94217207",-1.85714285714286
"2022-04-27","94217216",-1.19107142857143
"2022-04-27","94217218",-6.35178571428571
"2022-04-27","94217219",-3.69821428571429
"2022-04-27","94217220",-3.93571428571429
"2022-04-28","94217207",-1.76236979166667
"2022-04-28","94217216",-1.13671875
"2022-04-28","94217218",-6.23958333333333
"2022-04-28","94217219",-3.6328125
"2022-04-28","94217220",-3.80143229166667
"2022-04-29","94217207",-1.64973958333333
"2022-04-29","94217216",-1.10807291666667
"2022-04-29","94217218",-6.20833333333333
"2022-04-29","94217219",-3.53776041666667
"2022-04-29","94217220",-3.66341145833333
"2022-04-30","94217207",-1.59505208333333
"2022-04-30","94217216",-1.017578125
"2022-04-30","94217218",-6.31575520833333
"2022-04-30","94217219",-3.47591145833333
"2022-04-30","94217220",-3.630859375
"2022-05-01","94217207",-1.55859375
"2022-05-01","94217216",-1
"2022-05-01","94217218",-6.29752604166667
"2022-05-01","94217219",-3.38997395833333
"2022-05-01","94217220",-3.6875
"2022-05-02","94217207",-1.56119791666667
"2022-05-02","94217216",-1
"2022-05-02","94217218",-6.10221354166667
"2022-05-02","94217219",-3.375
"2022-05-02","94217220",-3.638671875
"2022-05-03","94217207",-1.55729166666667
"2022-05-03","94217216",-0.975260416666667
"2022-05-03","94217218",-6.03125
"2022-05-03","94217219",-3.34440104166667
"2022-05-03","94217220",-3.625
"2022-05-04","94217207",-1.5625
"2022-05-04","94217216",-0.9375
"2022-05-04","94217218",-5.93359375
"2022-05-04","94217219",-3.283203125
"2022-05-04","94217220",-3.57356770833333
"2022-05-05","94217207",-1.5625
"2022-05-05","94217216",-0.9375
"2022-05-05","94217218",-6.189453125
"2022-05-05","94217219",-3.25
"2022-05-05","94217220",-3.59375
"2022-05-06","94217207",-1.59309895833333
"2022-05-06","94217216",-0.936848958333333
"2022-05-06","94217218",-6.47005208333333
"2022-05-06","94217219",-3.25
"2022-05-06","94217220",-3.755859375
"2022-05-07","94217207",-1.625
"2022-05-07","94217216",-0.940104166666667
"2022-05-07","94217218",-6.51236979166667
"2022-05-07","94217219",-3.25260416666667
"2022-05-07","94217220",-3.875
"2022-05-08","94217207",-1.625
"2022-05-08","94217208",-1
"2022-05-08","94217218",-6.28450520833333
"2022-05-08","94217219",-3.30794270833333
"2022-05-08","94217220",-3.83854166666667
"2022-05-09","94217207",-1.625
"2022-05-09","94217216",-1
"2022-05-09","94217218",-6.125
"2022-05-09","94217219",-3.3125
"2022-05-09","94217220",-3.72395833333333
"2022-05-10","94217207",-1.625
"2022-05-10","94217216",-0.998046875
"2022-05-10","94217218",-6.0390625
"2022-05-10","94217219",-3.27408854166667
"2022-05-10","94217220",-3.62630208333333
"2022-05-11","94217207",-1.595703125
"2022-05-11","94217216",-0.9453125
"2022-05-11","94217218",-6.04036458333333
"2022-05-11","94217219",-3.25
"2022-05-11","94217220",-3.58984375
"2022-05-12","94217207",-1.56315104166667
"2022-05-12","94217216",-0.9375
